rules,tokens,token_ids,padded_token_ids,input_tensors,embeddings
"If a driver exceeds the posted speed limit, they may receive a speeding ticket","['[CLS]', 'if', 'a', 'driver', 'exceeds', 'the', 'posted', 'speed', 'limit', ',', 'they', 'may', 'receive', 'a', 'speeding', 'ticket', '[SEP]']","[101, 2065, 1037, 4062, 23651, 1996, 6866, 3177, 5787, 1010, 2027, 2089, 4374, 1037, 21485, 7281, 102]",[101],tensor([[101]]),"tensor([[-7.8681e-01,  3.1584e-01,  1.8730e-01, -2.0252e-01, -7.5726e-02,
         -6.3414e-01,  5.6131e-01, -9.2031e-02, -8.5330e-03, -9.4143e-01,
         -6.0734e-01,  2.8997e-01, -8.5725e-02,  1.7740e-01,  1.4043e-01,
          1.4921e+00,  1.0903e+00, -3.7515e-01,  5.2147e-01, -6.7800e-01,
         -1.5773e-01, -2.0077e-01, -2.0631e-01, -8.6273e-02,  2.7269e-01,
          2.4324e-01,  3.3421e-01,  9.1261e-01,  2.7928e-01,  1.7171e-01,
          2.5138e-01,  6.8288e-02, -1.9746e-01,  3.9380e-01,  1.6457e-01,
         -1.4490e-01, -5.0766e-01, -9.9920e-01,  3.1749e-01, -2.9377e-02,
         -4.6145e-02, -2.3141e-01,  7.6266e-02, -5.7428e-01, -1.9083e-01,
         -5.8363e-01, -7.9566e-01, -2.2426e-01, -4.1062e-01,  6.6959e-02,
          1.5526e-02,  1.7851e-01,  8.4248e-02,  2.8220e-02,  3.6491e-02,
          1.5987e-01, -5.1332e-01, -2.2244e-01,  5.6825e-01, -2.9006e-01,
          7.8924e-01, -4.9034e-01, -3.6174e-02,  1.6245e-01,  3.9755e-01,
         -2.5514e-01, -3.7740e-01, -4.0724e-01, -7.6512e-01,  2.0482e-02,
          1.5244e-01,  5.0730e-01,  5.4163e-03, -1.5022e-01, -2.8812e-01,
          8.7564e-02,  2.0522e-01, -5.3315e-02, -4.9339e-01, -7.6812e-02,
          2.6012e-01,  7.8801e-01, -9.8896e-02,  4.9142e-01,  6.4427e-02,
          4.3993e-01,  1.4912e-01, -1.5359e-01, -2.8554e-02,  3.8696e-01,
          6.2182e-01,  3.3418e-01,  3.7745e-01, -1.3209e-01,  4.1770e-01,
          2.8261e-01, -4.4304e-01, -1.6969e-01,  2.2948e-01, -1.2171e-01,
          1.9575e-01, -3.5696e-01, -1.7945e-01,  2.7358e-01, -7.5277e-01,
          7.3111e-01, -5.2463e-02, -4.7898e-01, -2.1816e-01, -2.3361e-01,
         -2.1275e-01,  1.3503e-01, -7.7077e-01,  4.7839e-01, -7.0934e-03,
          2.6859e-01,  1.4906e-01,  1.5615e-01,  4.8874e-01, -2.0431e-01,
          3.5740e-01,  3.7127e-01,  4.3069e-01,  4.4303e-01,  1.7076e-01,
         -1.7511e-01, -3.7967e-01,  5.1919e-01, -1.0904e+00, -2.4405e-01,
         -2.0167e-01,  9.7220e-02, -2.8482e-01, -2.2138e-01, -9.6369e-02,
         -4.0646e-01,  4.5700e-01, -6.4486e-01,  4.0251e-01, -3.6302e-01,
         -8.7877e-01, -5.3832e-01,  2.6489e-01, -1.2950e+00, -3.4392e-01,
         -5.7861e-01,  3.0204e-01,  1.0319e-01, -8.9525e-02, -1.1234e-01,
          6.6892e-01,  2.3881e-01, -8.6482e-01,  1.3230e-01, -1.2871e-02,
         -3.7710e-02,  1.5370e-01,  4.0819e-01,  5.1947e-01, -3.0515e-02,
         -1.1051e-02,  5.7855e-02, -4.4977e-01, -5.7106e-02,  2.0585e-01,
          1.4281e-01, -3.3123e-02,  6.2681e-01, -1.2245e-01, -2.2587e-01,
         -2.6522e-01, -7.2190e-01,  1.1412e-01, -2.2571e-02,  1.0083e+00,
          1.4017e-01, -3.0309e-01, -2.4895e-01,  1.4011e-01,  8.1060e-02,
         -4.7136e-01, -4.7297e-02,  1.4892e-01,  8.0264e-02,  2.9667e-02,
         -6.2384e-02,  4.1361e-01, -1.4519e-01, -7.5326e-01,  4.2332e-01,
          8.0043e-02, -5.8081e-01,  8.6651e-01,  1.6027e-01,  2.8291e-01,
          5.6678e-02,  3.0046e-01,  4.6562e-01, -2.4553e-01,  6.7198e-01,
          4.0503e-01,  7.4888e-01, -4.2457e-02, -1.3447e-02,  4.3263e-02,
          6.2505e-01,  8.3537e-01, -5.5539e-01,  2.7869e-02, -4.3739e-01,
         -1.4257e-01,  1.0457e-01,  8.6418e-02, -6.1320e-01,  9.0430e-01,
         -2.1568e-01, -2.7758e-01,  2.1511e-01, -2.6774e-01,  1.3508e-01,
         -2.7567e-01, -6.4682e-02,  2.6158e-01,  3.2750e-01, -2.3768e-01,
         -7.0898e-01, -1.8112e-01,  2.4801e-01, -5.1970e-01, -1.2171e-01,
         -3.2926e-01, -6.0434e-01,  8.8732e-02, -1.6165e-01, -3.2507e-01,
          8.2987e-02, -1.2909e-01,  1.7098e-01,  3.1373e-01, -4.2688e-01,
         -2.9481e-01,  1.5395e-01, -8.9081e-01,  1.0265e-01,  2.5049e-01,
         -2.8311e-01, -5.3901e-02,  3.7275e-01, -4.9789e-01,  2.0062e-01,
         -1.0581e+00,  1.6302e-02,  2.4127e-01, -1.2733e-01, -1.8547e-01,
         -1.7461e-01, -1.0093e-01,  9.8189e-02, -6.1901e-02,  3.0462e-01,
         -2.9746e-01,  4.0561e-01,  2.3091e-01, -1.0286e-01, -9.6524e-01,
         -1.5348e-01, -7.6179e-01, -2.0427e-01,  3.1580e-01,  4.8796e-01,
          1.0846e+00,  4.2667e-01,  2.1173e-01,  2.9274e-01, -3.2660e-01,
         -4.2858e-02,  1.2119e+00,  3.8121e-01, -5.8361e-01,  2.9339e-01,
         -5.3143e-01,  3.2768e-03,  7.6661e-01, -2.8999e-01, -1.0595e-01,
          2.4356e-02,  1.6825e-01, -2.8302e-01, -4.2427e-01, -2.7972e-01,
          1.5099e-01,  1.6948e-01,  7.8309e-01,  7.6743e-02,  2.0583e-01,
         -2.9600e-01, -2.2110e-01,  4.6358e-01,  5.7972e-02,  4.6798e-01,
         -7.2853e-02,  1.0976e+00,  1.8912e-01,  1.1636e-01,  3.9157e-01,
         -8.4289e-02, -7.1256e-01,  2.1047e-01, -5.5580e+00, -3.3717e-01,
         -1.1320e-01,  3.1778e-01,  1.0502e-01,  9.1950e-02,  5.3917e-01,
         -1.7942e-01, -3.3673e-01,  6.0660e-02,  4.1655e-01,  1.3612e-01,
         -1.3923e-02,  3.3832e-01, -1.4005e-02, -7.6501e-01, -2.9645e-01,
         -4.2829e-01, -1.7197e-02,  5.6793e-01, -2.6393e-01, -8.1544e-01,
         -5.2728e-01, -3.4028e-01, -2.6400e-01, -3.2375e-01, -4.0590e-01,
         -2.2668e-01, -4.0149e-01,  7.3237e-02,  3.4014e-01,  2.2143e-01,
         -3.3594e-01, -3.0323e-01,  5.6365e-01,  2.3320e-01,  2.0904e-01,
         -1.3437e-01,  4.5815e-01,  1.8204e-01, -4.2046e-01,  9.3345e-02,
         -7.9790e-02,  3.4874e-01,  4.3255e-01, -2.0479e-01,  9.9597e-01,
          4.3587e-01, -5.0379e-02, -5.4199e-02, -2.0152e-01,  9.4660e-02,
          6.2548e-01, -6.1524e-01,  3.4647e-01,  3.5249e-02,  4.3741e-02,
          3.2925e-01,  2.0831e-01, -1.5334e-01,  2.2570e-01, -2.5324e-01,
         -1.9811e-01,  2.7634e-01, -2.9998e-01,  1.1643e-01, -7.4797e-01,
         -2.2340e-01, -3.9173e-02, -8.1594e-02, -7.6453e-03,  2.3723e-01,
         -8.3796e-02, -8.1771e-01,  1.3289e-01, -8.8406e-01,  6.9826e-01,
         -4.6164e-01,  4.3291e-01, -2.5131e-01, -3.4035e-01, -5.3483e-02,
          2.5458e-01,  6.7232e-01,  2.4075e-01,  1.7577e-01,  3.2554e-01,
          5.1396e-02,  3.0807e-01,  2.8017e-01,  1.5977e-01,  4.8775e-01,
          6.0125e-02,  3.3530e-01, -3.9781e-01,  5.6736e-01,  6.7996e-01,
          7.0318e-01,  1.4289e-01, -5.2349e-01,  5.6513e-01, -3.1816e-01,
         -3.4621e-02,  3.6416e-01, -1.1614e-01, -8.0721e-02,  1.6802e-01,
          3.0006e-02,  1.0217e-01, -4.5966e-01,  5.5163e-01, -5.8967e-01,
          4.6825e-01,  2.2981e-02,  5.9817e-02, -7.7814e-01, -2.1836e-01,
          3.8880e-01,  1.3466e-01,  3.7949e-01,  9.3201e-02,  3.7211e-01,
         -2.3258e-01, -6.3508e-02, -5.4141e-01,  3.4318e-02, -4.6090e-01,
          4.1675e-02, -1.1036e-02, -3.1230e-01,  8.5832e-02,  1.3695e-01,
          1.3796e-01, -4.5977e-01,  2.7784e-01,  1.6106e-03, -7.1456e-02,
          9.8231e-02, -4.9665e-01,  5.0560e-02,  1.3712e+00,  2.4556e-01,
         -2.5887e-01, -2.7420e-01,  5.5562e-01,  2.9935e-01, -4.8596e-01,
          5.3429e-02, -3.9059e-01,  4.9916e-01,  1.2545e-01, -3.0267e-01,
         -3.6904e-01, -2.7566e-01,  4.9304e-01,  5.7163e-01,  2.9700e-01,
         -3.7090e-01,  4.1815e-01, -5.1392e-01,  1.4801e-01, -3.5388e-01,
         -1.8398e-01,  1.1981e-01, -2.4153e-01,  8.9753e-01, -5.7569e-01,
         -1.6685e-01, -4.0887e-01,  2.9952e-01, -1.6268e-01, -2.3740e-01,
         -1.4731e-01, -3.9377e-02,  3.8042e-01,  6.0338e-01, -2.6477e-01,
         -9.7841e-02, -1.0019e-01, -9.6724e-02, -2.4717e-01, -1.0238e-02,
          3.2439e-01,  1.1979e-01,  5.3770e-01, -2.0801e-01,  2.5220e-01,
          3.2925e-01, -2.9718e-01,  2.9086e-01,  6.8955e-01, -1.3962e-01,
         -4.9439e-01, -3.2309e-01, -4.8120e-02, -5.6383e-01, -2.7570e-02,
         -6.9328e-01,  2.8043e-01, -8.7433e-02,  1.1162e-01,  1.6038e-01,
          2.5145e-01,  1.1051e-01, -1.8749e-01,  8.5701e-02,  5.1011e-01,
         -3.3678e-03, -7.5102e-01,  6.1448e-02,  5.0492e-01,  5.0567e-01,
          4.4358e-01, -4.5598e-01, -5.2359e-01, -1.9311e-02, -5.6632e-01,
          3.8680e-01, -1.3913e-01,  4.0759e-01,  2.4858e-01,  2.2145e-02,
          2.8153e-01,  1.3850e-01, -4.0003e-01, -6.2018e-01,  1.4280e-01,
         -2.7203e-01, -1.1896e-01,  2.8402e-01, -5.7327e-01, -6.4898e-02,
          3.1126e-01,  1.9495e-01, -8.2999e-01, -8.9874e-01, -6.2888e-01,
          1.2707e-01,  3.9309e-01,  8.9216e-02,  3.2757e-03, -1.5613e-01,
         -4.2100e-01, -3.3914e-01, -4.6636e-01, -3.5841e-01,  8.5853e-01,
          1.5279e-01,  5.9381e-02,  6.9365e-01,  1.1937e-01, -6.7620e-02,
          4.3251e-01, -3.8346e-01, -6.9420e-02,  4.5038e-01, -4.6051e-01,
         -6.4611e-02, -3.9921e-01, -7.2457e-02, -1.3971e-01,  4.7705e-01,
          8.0065e-02, -2.9846e-01,  1.8429e-01, -6.0278e-01,  2.4598e-01,
         -5.4843e-01,  8.3854e-01,  5.1649e-01,  6.4124e-01, -4.5195e-01,
         -9.2318e-02,  3.5907e-01,  7.9351e-01,  6.8026e-01, -2.7929e-01,
         -3.5919e-01, -1.5987e-01,  7.1149e-01, -7.2987e-01, -5.2077e-01,
         -4.4290e-01,  3.1941e-01, -3.3565e-01, -7.3246e-01,  3.6479e-01,
          1.8670e-01, -6.0035e-02, -3.2270e-02, -2.9972e-02,  2.4943e-01,
         -6.9219e-01, -4.5850e-01, -6.2361e-01, -2.1023e-01,  6.5926e-03,
          4.4875e-01, -1.8898e-01,  1.2777e-01,  1.6169e-01,  3.4918e-01,
          3.0407e-02, -1.7129e-01,  9.7367e-02,  2.4375e-01,  1.0953e-01,
          8.4721e-03,  5.8170e-01, -3.7577e-01, -1.7059e-01,  7.3903e-02,
         -2.8690e-01,  6.2027e-01,  6.6474e-01,  2.0282e-01,  5.4373e-01,
          1.0063e-01, -2.0107e-01,  4.1863e-01, -6.3722e-02, -1.0819e-01,
         -4.1881e-02, -9.7342e-02, -2.2680e-01, -5.6046e-02,  8.7651e-02,
         -5.2078e-01, -1.3072e-01,  1.1632e-01, -4.8375e-01,  1.0051e+00,
         -7.2350e-01,  4.1185e-01, -1.6121e-01,  6.4691e-02,  4.0867e-01,
         -4.3333e-01, -5.7389e-01,  9.0399e-01,  1.8919e-01, -4.5072e-03,
          4.4285e-01,  6.5049e-02,  2.5808e-01,  1.3452e-01, -2.6366e-01,
          4.3224e-01, -1.0107e+00, -5.5314e-01,  5.3835e-01, -6.5340e-01,
         -1.0605e-01, -4.8586e-01,  2.6916e-01, -3.4151e-01, -6.9066e-01,
         -7.5526e-01, -6.4768e-01,  2.2157e-01, -1.7782e-01,  1.0261e+00,
          2.2266e-01, -2.3904e-01, -4.8113e-01, -1.5521e-01, -2.0118e-01,
          8.8894e-01, -4.9277e-02,  4.7088e-01, -5.2638e-01, -1.1753e-02,
         -2.9757e-01,  9.7137e-01,  7.5728e-01, -5.6539e-01,  2.7594e-01,
          1.1144e-01, -3.7362e-01,  4.0008e-01,  5.2393e-01, -5.7429e-01,
         -1.6916e-01,  1.2623e-01,  3.5894e-01,  5.9331e-02, -2.3745e-01,
         -3.5141e-01, -4.6173e-01, -1.0682e-01,  2.5002e-01, -2.7536e-01,
         -2.8113e-01,  2.4574e-01, -9.9428e-01, -7.6373e-02,  1.1746e-01,
          7.5297e-01,  1.0333e-01, -6.8898e-01, -2.3507e-02,  5.0402e-01,
          2.0832e-01, -4.6049e-01, -6.2466e-01,  2.3952e-01, -1.0132e-01,
          4.0924e-01, -3.6763e-01, -2.0097e-01,  7.9421e-01,  6.6899e-01,
         -2.6208e-01,  4.1717e-01, -1.6674e-01, -1.0525e+00, -4.7857e-02,
          2.1981e-01,  1.0308e+00, -2.5644e-01,  1.0473e-01,  4.9410e-01,
          5.2674e-01,  1.4784e-01, -7.4850e-01,  4.8093e-01, -8.0386e-01,
          1.0489e+00,  5.1570e-01,  7.6938e-01, -6.0142e-01, -4.7953e-01,
          6.4293e-03,  1.8190e-01,  4.5320e-03, -2.3004e-01, -2.1423e-01,
         -3.7812e-01, -4.6501e-02, -3.6154e-01, -4.9612e-01, -2.2930e-01,
          9.7373e-02, -5.2482e-01, -2.0240e-01, -6.2769e-01, -5.6562e-01,
          2.3233e-01, -1.8602e-01, -3.6314e-01,  4.2872e-01, -5.6395e-01,
         -3.8820e-02,  3.4986e-01,  1.9743e-01, -5.7025e-01, -3.6605e-02,
          1.1963e-01,  4.8063e-01,  2.5678e-01]])"
